cust_id,gender,religion,employment,postal_code,number_client_calls_to_BANK,cat_number_client_calls_from_BANK,age,relationship_length
11862,F,U,Self-employed,60,0,0,45.0,0.0
11863,M,U,Self-employed,30,0,4,32.0,0.0
11864,M,C,Private Sector,10,4,1,40.0,4.0
11865,M,U,Private Sector,30,0,4,28.0,1.0
11866,M,U,Public Sector,30,0,0,36.0,3.0
11867,F,M,Self-employed,20,0,1,30.0,1.0
11868,F,U,Private Sector,20,0,0,36.0,0.0
11869,F,U,Self-employed,40,3,0,39.0,0.0
11870,M,U,Private Sector,10,5,4,22.0,1.0
11871,M,C,Public Sector,60,0,5,44.0,2.0
11872,M,U,Private Sector,60,3,5,39.0,3.0
11873,F,U,Unemployed,10,0,0,32.0,1.0
11874,M,U,Private Sector,40,0,2,40.0,3.0
11875,M,J,Unemployed,50,0,0,37.0,0.0
11876,M,M,Private Sector,10,0,2,25.0,0.0
11877,M,U,Private Sector,40,1,0,32.0,1.0
11878,M,C,Public Sector,10,1,2,41.0,1.0
11879,F,U,Unemployed,20,0,0,31.0,3.0
11880,M,C,Public Sector,30,1,0,39.0,1.0
11881,M,U,Public Sector,80,4,0,34.0,2.0
11882,M,U,Unemployed,30,3,0,39.0,2.0
11883,M,C,Unemployed,50,0,1,35.0,1.0
11884,F,U,Public Sector,50,5,5,,
11885,F,M,Private Sector,80,0,2,28.0,0.0
11886,F,C,Public Sector,10,2,0,38.0,0.0
11887,M,U,Public Sector,10,0,3,30.0,1.0
11888,F,M,Unemployed,40,5,0,46.0,2.0
11889,F,J,Public Sector,30,1,0,26.0,3.0
11890,M,C,Private Sector,80,3,0,46.0,3.0
11891,M,U,Public Sector,50,0,0,33.0,3.0
11892,M,U,Private Sector,10,1,0,43.0,3.0
11893,M,U,Public Sector,40,0,5,30.0,2.0
11894,M,U,Public Sector,20,2,5,42.0,3.0
11895,M,M,Private Sector,20,2,0,40.0,2.0
11896,M,U,Public Sector,60,1,5,43.0,2.0
11897,M,J,Unemployed,70,3,0,41.0,2.0
11898,F,U,Private Sector,30,0,1,30.0,2.0
11899,M,M,Public Sector,40,5,0,38.0,1.0
11900,M,C,Public Sector,70,5,1,39.0,1.0
11901,M,U,Private Sector,30,1,5,29.0,4.0
11902,F,C,Public Sector,50,0,1,,
11903,M,U,Public Sector,50,0,0,36.0,3.0
11904,F,U,Private Sector,40,0,0,37.0,0.0
11905,M,O,Unemployed,20,0,5,43.0,2.0
11906,M,M,Private Sector,60,1,5,31.0,1.0
11907,F,O,Public Sector,40,0,0,22.0,1.0
11908,M,U,Private Sector,10,0,1,38.0,0.0
11909,M,C,Private Sector,60,5,4,,
11910,M,U,Private Sector,30,5,5,40.0,2.0
11911,M,C,Self-employed,20,5,2,33.0,3.0
11912,M,U,Private Sector,80,0,1,32.0,2.0
11913,M,U,Public Sector,80,0,3,32.0,3.0
11914,M,J,Private Sector,50,0,4,47.0,0.0
11915,M,U,Private Sector,50,2,3,,
11916,F,O,Public Sector,10,5,0,33.0,3.0
11917,M,M,Private Sector,10,1,0,33.0,2.0
11918,F,U,Private Sector,20,2,0,31.0,3.0
11919,F,U,Self-employed,60,0,1,39.0,2.0
11920,F,C,Unemployed,50,3,2,40.0,3.0
11921,F,O,Unemployed,50,5,0,35.0,1.0
11922,M,U,Public Sector,10,0,0,38.0,2.0
11923,M,C,Self-employed,20,1,5,,
11924,M,C,Unemployed,80,2,2,39.0,3.0
11925,M,C,Private Sector,10,0,5,40.0,1.0
11926,M,J,Private Sector,80,0,0,,
11927,M,M,Private Sector,60,0,4,40.0,1.0
11928,F,U,Private Sector,30,2,0,29.0,1.0
11929,M,U,Private Sector,20,0,0,31.0,1.0
11930,M,M,Private Sector,10,0,0,26.0,1.0
11931,F,J,Private Sector,30,0,5,,
11932,M,C,Self-employed,10,4,1,39.0,1.0
11933,M,C,Private Sector,30,4,0,33.0,3.0
11934,M,O,Private Sector,10,1,4,41.0,0.0
11935,M,C,Private Sector,80,0,1,45.0,3.0
11936,F,C,Unemployed,50,0,0,32.0,0.0
11937,F,O,Private Sector,20,5,0,32.0,1.0
11938,M,U,Public Sector,30,1,0,44.0,1.0
11939,F,C,Private Sector,20,3,0,34.0,2.0
11940,F,C,Unemployed,20,0,0,35.0,3.0
11941,M,U,Public Sector,10,3,0,33.0,2.0
11942,M,J,Unemployed,30,0,0,34.0,1.0
11943,M,U,Private Sector,40,0,1,31.0,4.0
11944,M,C,Public Sector,50,0,5,,
11945,M,U,Private Sector,10,5,0,43.0,3.0
11946,M,C,Public Sector,40,1,2,26.0,2.0
11947,M,C,Self-employed,20,2,0,20.0,1.0
11948,M,C,Public Sector,20,4,4,34.0,3.0
11949,F,C,Private Sector,50,3,0,31.0,0.0
11950,M,M,Unemployed,50,0,0,43.0,0.0
11951,M,C,Unemployed,10,0,5,32.0,3.0
11952,F,C,Private Sector,20,0,0,,
11953,F,J,Private Sector,40,0,0,24.0,3.0
11954,M,U,Public Sector,60,0,5,,
11955,M,C,Unemployed,30,0,1,32.0,2.0
11956,M,C,Unemployed,70,0,0,32.0,2.0
11957,M,O,Public Sector,20,5,0,32.0,1.0
11958,F,J,Self-employed,40,0,0,33.0,3.0
11959,M,U,Public Sector,20,4,4,27.0,1.0
11960,F,U,Private Sector,60,4,0,33.0,1.0
11961,M,U,Private Sector,20,0,1,32.0,0.0
11962,M,O,Private Sector,30,0,0,,
11963,F,M,Public Sector,10,1,0,34.0,1.0
11964,M,U,Unemployed,60,2,5,35.0,3.0
11965,F,U,Public Sector,20,3,0,40.0,0.0
11966,M,U,Unemployed,50,0,2,42.0,3.0
11967,F,U,Unemployed,30,0,4,,
11968,M,U,Private Sector,40,0,0,29.0,1.0
11970,F,U,Unemployed,10,0,5,35.0,3.0
11971,M,M,Private Sector,30,0,0,43.0,1.0
11972,M,U,Self-employed,50,0,0,38.0,2.0
11973,F,J,Public Sector,70,0,0,29.0,2.0
11974,F,O,Unemployed,50,0,1,30.0,3.0
11975,M,O,Public Sector,30,2,0,31.0,0.0
11976,M,U,Unemployed,10,0,0,30.0,3.0
11977,M,C,Private Sector,60,1,4,29.0,3.0
11978,M,M,Public Sector,50,2,0,40.0,2.0
11979,F,M,Public Sector,20,5,0,37.0,1.0
11980,M,O,Private Sector,40,0,0,41.0,2.0
11981,M,C,Private Sector,50,0,0,30.0,3.0
11982,M,U,Public Sector,10,0,3,32.0,2.0
11983,F,U,Unemployed,20,0,0,33.0,3.0
11984,M,M,Public Sector,80,0,1,36.0,2.0
11985,M,U,Public Sector,60,0,0,47.0,1.0
11986,F,U,Private Sector,40,3,2,38.0,1.0
11987,M,U,Unemployed,40,0,0,37.0,1.0
11988,F,C,Private Sector,20,0,2,33.0,2.0
11989,M,M,Private Sector,20,2,0,42.0,0.0
11990,M,C,Unemployed,30,2,5,40.0,1.0
11991,M,C,Self-employed,60,0,0,30.0,0.0
11992,F,U,Self-employed,70,2,1,47.0,1.0
11993,M,C,Private Sector,20,0,1,28.0,0.0
11994,M,O,Unemployed,80,0,0,30.0,1.0
11995,F,U,Self-employed,10,0,1,32.0,1.0
11996,M,C,Unemployed,20,0,5,35.0,3.0
11997,M,J,Private Sector,10,0,5,40.0,2.0
11998,M,U,Private Sector,20,2,4,37.0,1.0
11999,F,M,Unemployed,70,2,0,39.0,0.0
12000,M,C,Private Sector,30,0,1,35.0,2.0
12001,M,C,Private Sector,50,0,0,,
12002,F,O,Self-employed,10,0,0,28.0,4.0
12003,M,C,Public Sector,40,0,0,24.0,3.0
12004,F,O,Self-employed,10,5,1,,
12005,F,C,Public Sector,20,0,5,28.0,1.0
12006,M,C,Private Sector,10,0,1,31.0,4.0
12007,F,C,Private Sector,10,0,0,32.0,2.0
12008,M,J,Self-employed,40,0,0,41.0,1.0
12009,M,U,Unemployed,40,1,5,41.0,4.0
12010,F,J,Unemployed,20,0,2,22.0,1.0
12011,M,C,Public Sector,30,0,0,34.0,1.0
12012,M,U,Public Sector,70,2,0,26.0,2.0
12013,M,U,Public Sector,10,0,4,41.0,1.0
12014,M,C,Private Sector,80,1,4,36.0,2.0
12015,M,U,Private Sector,10,0,5,31.0,2.0
12016,M,O,Public Sector,10,0,3,30.0,1.0
12017,M,M,Private Sector,80,4,1,34.0,3.0
12018,M,C,Public Sector,30,4,0,37.0,1.0
12019,M,J,Public Sector,50,1,4,,
12020,M,C,Public Sector,10,3,0,40.0,2.0
12021,M,C,Public Sector,20,2,0,29.0,3.0
12022,M,U,Private Sector,40,5,0,32.0,2.0
12023,M,C,Private Sector,70,0,1,46.0,2.0
12024,F,C,Private Sector,40,3,4,36.0,2.0
12025,M,U,Public Sector,10,0,2,46.0,3.0
12026,M,M,Private Sector,30,1,4,34.0,3.0
12027,M,U,Public Sector,40,5,0,38.0,2.0
12028,M,U,Public Sector,50,0,1,31.0,2.0
12029,M,O,Unemployed,30,5,0,36.0,2.0
12030,M,C,Unemployed,70,5,5,,
12031,F,C,Private Sector,20,1,5,30.0,1.0
12032,M,C,Public Sector,20,1,1,28.0,3.0
12033,M,U,Unemployed,60,0,2,29.0,1.0
12034,M,U,Unemployed,10,1,1,44.0,3.0
12035,F,U,Public Sector,20,0,2,43.0,1.0
12036,M,U,Private Sector,40,2,0,38.0,1.0
12037,M,U,Public Sector,50,0,0,34.0,1.0
12038,F,U,Public Sector,50,1,0,36.0,2.0
12039,F,C,Self-employed,70,0,5,24.0,0.0
12040,F,M,Unemployed,20,0,1,30.0,0.0
12041,M,J,Private Sector,10,0,5,33.0,2.0
12042,M,U,Public Sector,10,0,0,41.0,1.0
12043,M,M,Private Sector,50,3,0,38.0,3.0
12044,M,M,Self-employed,40,0,0,42.0,0.0
12045,M,C,Private Sector,10,2,5,35.0,1.0
12046,M,C,Unemployed,10,0,0,31.0,2.0
12047,M,C,Self-employed,70,3,0,,
12048,M,O,Private Sector,30,2,1,44.0,2.0
12049,M,M,Unemployed,50,5,4,38.0,3.0
12050,F,J,Self-employed,40,0,2,30.0,3.0
12051,M,M,Unemployed,70,1,0,35.0,3.0
12052,M,U,Self-employed,60,0,0,33.0,2.0
12053,M,C,Private Sector,50,1,0,33.0,3.0
12054,M,C,Self-employed,80,5,0,27.0,1.0
12055,F,C,Unemployed,10,0,1,37.0,3.0
12056,M,O,Unemployed,30,0,4,,
12057,M,C,Private Sector,80,5,0,35.0,3.0
12058,F,O,Private Sector,10,5,1,26.0,3.0
12059,F,C,Public Sector,30,1,0,37.0,2.0
12060,M,C,Private Sector,20,2,0,39.0,2.0
12061,M,U,Public Sector,30,0,2,31.0,0.0
12062,F,U,Public Sector,30,0,0,32.0,1.0
12063,M,O,Public Sector,20,1,5,30.0,1.0
12064,F,C,Private Sector,10,3,0,34.0,3.0
12065,M,J,Public Sector,60,5,5,,
12066,F,C,Private Sector,40,5,0,22.0,0.0
12067,M,C,Public Sector,10,0,0,36.0,0.0
12068,F,M,Private Sector,30,2,5,41.0,0.0
12069,M,J,Private Sector,20,0,0,37.0,1.0
12070,F,J,Public Sector,40,2,0,32.0,0.0
12071,F,U,Private Sector,70,3,0,,
12072,F,C,Public Sector,50,0,0,23.0,3.0
12073,M,C,Public Sector,30,1,5,37.0,1.0
12074,F,C,Public Sector,60,0,0,,
12075,M,U,Private Sector,50,5,2,37.0,1.0
12076,M,M,Self-employed,30,0,0,41.0,2.0
12077,M,O,Self-employed,50,5,1,42.0,3.0
12078,M,U,Private Sector,20,0,4,41.0,4.0
12079,M,J,Self-employed,50,3,4,38.0,2.0
12080,M,C,Public Sector,10,0,5,33.0,3.0
12081,F,O,Public Sector,50,3,0,28.0,4.0
12082,F,U,Private Sector,30,0,0,39.0,1.0
12083,M,U,Public Sector,10,0,0,,
12084,M,U,Public Sector,40,3,4,30.0,2.0
12085,M,U,Self-employed,80,1,1,32.0,2.0
12086,F,U,Public Sector,10,0,0,31.0,3.0
12087,F,U,Private Sector,60,0,0,36.0,4.0
12088,M,U,Public Sector,60,0,0,39.0,1.0
12089,M,M,Private Sector,10,2,0,24.0,4.0
12090,M,J,Unemployed,10,2,1,31.0,3.0
12091,M,J,Private Sector,30,0,1,35.0,1.0
12092,M,C,Public Sector,10,0,4,42.0,3.0
12093,M,U,Self-employed,30,5,0,33.0,2.0
12094,M,U,Public Sector,40,0,1,36.0,1.0
12095,F,C,Private Sector,30,0,1,46.0,1.0
12096,M,U,Unemployed,40,0,5,31.0,2.0
12097,M,J,Unemployed,30,0,1,30.0,2.0
12098,M,C,Public Sector,60,2,0,30.0,2.0
12099,M,M,Unemployed,10,2,0,41.0,1.0
12100,F,U,Private Sector,60,0,0,34.0,3.0
12101,F,U,Public Sector,50,0,0,28.0,3.0
12102,M,O,Self-employed,50,0,0,41.0,1.0
12103,M,U,Private Sector,80,3,0,30.0,2.0
12104,M,C,Public Sector,60,2,4,37.0,1.0
12105,M,U,Private Sector,50,2,0,36.0,2.0
12106,M,U,Unemployed,20,0,4,,
12107,M,M,Unemployed,20,3,4,30.0,2.0
12108,F,U,Self-employed,30,5,4,39.0,2.0
12109,M,U,Private Sector,10,0,0,24.0,1.0
12110,M,C,Public Sector,50,2,4,32.0,2.0
12111,M,C,Unemployed,30,1,5,38.0,1.0
12112,F,C,Private Sector,20,0,4,39.0,1.0
12113,M,U,Public Sector,10,4,0,37.0,1.0
12114,M,C,Private Sector,30,0,1,,
12115,M,C,Unemployed,20,0,0,38.0,2.0
12116,M,M,Public Sector,30,5,0,41.0,1.0
12117,M,M,Public Sector,50,5,0,47.0,1.0
12118,M,C,Private Sector,10,0,0,45.0,2.0
12119,M,U,Self-employed,50,0,2,32.0,2.0
12120,M,C,Public Sector,10,0,2,,
12121,M,U,Private Sector,20,0,0,32.0,1.0
12122,M,U,Public Sector,30,2,1,35.0,3.0
12123,M,O,Private Sector,30,0,1,37.0,3.0
12124,F,C,Self-employed,20,0,0,34.0,0.0
12125,M,C,Public Sector,20,1,1,39.0,2.0
12126,F,C,Public Sector,10,3,5,28.0,3.0
12127,M,J,Public Sector,40,1,4,29.0,0.0
12128,M,U,Private Sector,20,1,5,39.0,1.0
12129,F,C,Private Sector,40,5,0,38.0,1.0
12130,M,C,Unemployed,10,0,0,39.0,1.0
12131,M,U,Private Sector,10,4,0,29.0,3.0
12132,M,C,Public Sector,40,2,0,33.0,3.0
12133,M,C,Public Sector,30,5,0,36.0,4.0
12134,F,C,Public Sector,60,2,0,45.0,3.0
12135,M,O,Private Sector,20,0,1,30.0,3.0
12136,M,C,Self-employed,70,2,0,37.0,1.0
12137,M,C,Public Sector,30,0,0,36.0,1.0
12138,M,J,Public Sector,70,1,0,31.0,3.0
12139,F,C,Private Sector,50,2,0,30.0,2.0
12140,M,U,Unemployed,20,1,5,,
12141,M,U,Public Sector,10,1,1,42.0,1.0
12142,F,M,Private Sector,50,5,0,34.0,2.0
12143,M,U,Public Sector,70,1,5,26.0,2.0
12144,F,C,Unemployed,20,2,0,,
12145,M,U,Public Sector,60,5,1,29.0,2.0
12146,M,C,Unemployed,20,3,0,43.0,2.0
12147,M,C,Public Sector,10,1,4,48.0,2.0
12148,F,C,Unemployed,30,5,0,35.0,3.0
12149,M,C,Private Sector,30,5,0,28.0,1.0
12150,M,U,Private Sector,20,3,5,,
12151,M,C,Private Sector,20,3,4,39.0,2.0
12152,F,C,Public Sector,50,0,0,35.0,4.0
12153,M,C,Public Sector,50,0,4,37.0,3.0
12154,M,U,Private Sector,30,0,0,40.0,0.0
12155,M,J,Private Sector,50,3,5,,
12156,M,C,Self-employed,30,5,5,32.0,1.0
12157,F,M,Unemployed,80,1,0,28.0,0.0
12158,M,J,Private Sector,10,1,2,28.0,3.0
12159,M,U,Private Sector,20,0,5,39.0,3.0
12160,M,U,Private Sector,70,0,1,31.0,3.0
12161,M,J,Unemployed,10,0,4,,
12162,M,U,Unemployed,70,1,5,,
12163,M,O,Self-employed,40,3,0,37.0,2.0
12164,M,U,Unemployed,50,0,5,34.0,1.0
12165,F,U,Unemployed,20,5,4,28.0,0.0
12166,F,J,Public Sector,20,5,0,,
12167,M,C,Private Sector,50,2,4,40.0,2.0
12168,M,O,Self-employed,20,1,5,25.0,2.0
12169,F,U,Self-employed,50,0,1,39.0,1.0
12170,F,U,Private Sector,20,0,0,31.0,0.0
12171,M,U,Public Sector,50,0,0,,
12172,F,U,Unemployed,30,2,2,,
12173,F,U,Private Sector,60,0,4,30.0,4.0
12174,M,C,Self-employed,30,0,4,33.0,2.0
12175,F,O,Private Sector,40,0,5,25.0,3.0
12176,F,U,Public Sector,10,2,0,33.0,2.0
12177,M,M,Self-employed,30,0,0,33.0,3.0
12178,M,C,Private Sector,20,3,0,24.0,3.0
12179,M,U,Private Sector,60,0,2,35.0,2.0
12180,F,J,Private Sector,30,0,1,32.0,1.0
12181,M,J,Private Sector,70,0,0,33.0,3.0
12182,F,U,Private Sector,70,3,3,33.0,2.0
12183,F,C,Private Sector,30,0,0,38.0,2.0
12184,F,U,Private Sector,30,5,0,45.0,0.0
12185,M,C,Private Sector,10,4,1,33.0,2.0
12186,M,M,Public Sector,20,3,3,34.0,1.0
12187,M,U,Unemployed,30,5,4,34.0,2.0
12188,M,U,Private Sector,50,5,0,32.0,0.0
12189,M,J,Public Sector,80,1,0,27.0,2.0
12190,M,J,Private Sector,30,0,0,38.0,3.0
12191,M,U,Private Sector,10,0,5,24.0,4.0
12192,M,U,Public Sector,60,5,1,34.0,0.0
12193,M,C,Public Sector,40,0,0,31.0,1.0
12194,M,U,Private Sector,10,0,4,29.0,1.0
12195,M,M,Public Sector,20,5,2,34.0,0.0
12196,F,C,Private Sector,30,1,5,39.0,0.0
12197,M,C,Public Sector,80,5,0,36.0,2.0
12198,M,C,Private Sector,10,0,5,,
12199,M,J,Public Sector,20,0,0,28.0,1.0
12200,M,U,Unemployed,10,0,5,34.0,1.0
12201,F,U,Public Sector,20,3,1,,
12202,M,C,Private Sector,30,1,0,32.0,2.0
12203,F,U,Public Sector,10,0,5,30.0,2.0
12204,F,C,Private Sector,80,0,5,39.0,1.0
12205,M,C,Self-employed,10,2,2,35.0,0.0
12206,M,U,Self-employed,80,3,1,31.0,3.0
12207,M,U,Public Sector,50,0,5,28.0,3.0
12208,M,C,Self-employed,20,5,0,32.0,3.0
12209,M,J,Public Sector,10,0,0,28.0,3.0
12211,M,U,Unemployed,30,5,0,,
12212,F,U,Private Sector,20,5,2,25.0,3.0
12213,F,M,Public Sector,30,2,0,28.0,3.0
12214,M,C,Private Sector,40,5,0,45.0,2.0
12215,M,C,Private Sector,70,0,0,31.0,3.0
12216,M,U,Unemployed,20,0,0,25.0,2.0
12217,M,M,Self-employed,70,0,0,38.0,1.0
12218,F,J,Private Sector,20,3,1,34.0,3.0
12219,M,O,Unemployed,50,0,5,31.0,4.0
12220,M,U,Unemployed,10,5,0,38.0,0.0
12221,M,O,Private Sector,40,5,0,34.0,2.0
12222,M,O,Public Sector,50,0,1,35.0,2.0
12223,M,C,Private Sector,50,1,5,36.0,1.0
12224,F,U,Unemployed,50,4,5,33.0,0.0
12225,M,U,Public Sector,70,1,4,,
12226,F,C,Public Sector,70,0,0,30.0,2.0
12227,M,U,Private Sector,50,5,2,29.0,2.0
12228,F,U,Private Sector,60,0,1,37.0,2.0
12229,M,U,Private Sector,50,3,4,37.0,1.0
12230,M,U,Public Sector,80,0,1,30.0,2.0
12231,M,U,Unemployed,30,3,2,,
12232,M,J,Unemployed,20,0,1,33.0,3.0
12233,M,U,Unemployed,80,4,0,,
12234,M,U,Self-employed,70,3,0,41.0,1.0
12235,M,U,Private Sector,30,0,5,32.0,1.0
12236,M,J,Unemployed,60,0,1,37.0,4.0
12237,M,U,Unemployed,50,0,5,41.0,2.0
12238,M,J,Private Sector,40,4,0,37.0,0.0
12239,M,U,Private Sector,50,0,4,40.0,1.0
12240,F,C,Private Sector,80,0,2,34.0,2.0
12241,M,M,Unemployed,10,0,1,25.0,2.0
12242,F,J,Public Sector,20,3,0,31.0,3.0
12243,M,C,Public Sector,30,0,0,42.0,3.0
12244,M,C,Private Sector,40,0,0,29.0,1.0
12245,M,O,Private Sector,70,1,5,34.0,1.0
12246,M,J,Private Sector,30,2,0,28.0,3.0
12247,M,O,Self-employed,20,3,0,39.0,2.0
12248,M,C,Self-employed,30,0,5,,
12249,M,J,Self-employed,30,0,5,41.0,3.0
12250,F,O,Self-employed,40,0,0,40.0,4.0
12251,M,C,Private Sector,20,5,1,38.0,2.0
12252,F,J,Private Sector,10,0,0,37.0,1.0
12253,M,J,Public Sector,40,0,0,40.0,4.0
12254,M,U,Public Sector,30,0,4,38.0,1.0
12255,M,C,Private Sector,60,0,2,30.0,0.0
12256,M,J,Private Sector,60,0,1,48.0,2.0
12257,M,U,Private Sector,70,0,0,44.0,3.0
12258,M,O,Public Sector,50,1,0,26.0,0.0
12259,M,C,Unemployed,10,0,2,31.0,3.0
12260,M,C,Self-employed,50,0,5,,
12261,F,C,Public Sector,20,1,0,44.0,3.0
12262,M,O,Unemployed,10,0,0,34.0,1.0
12263,M,U,Unemployed,50,3,0,,
12264,M,O,Private Sector,30,2,5,35.0,1.0
12265,F,U,Private Sector,10,5,2,,
12266,M,C,Private Sector,40,0,3,36.0,1.0
12267,F,J,Unemployed,10,0,4,,
12268,F,U,Private Sector,20,0,0,36.0,0.0
12269,M,C,Self-employed,20,3,1,35.0,0.0
12270,M,C,Private Sector,20,0,5,31.0,0.0
12271,M,J,Private Sector,40,0,0,41.0,1.0
12272,M,J,Public Sector,20,4,0,36.0,3.0
12273,M,J,Private Sector,10,0,2,42.0,3.0
12274,M,M,Public Sector,10,0,0,25.0,3.0
12275,F,M,Public Sector,10,0,0,24.0,1.0
12276,M,U,Private Sector,10,0,2,39.0,3.0
12277,M,U,Self-employed,20,5,0,33.0,2.0
12278,M,O,Unemployed,10,0,5,39.0,3.0
12279,M,J,Private Sector,10,1,0,24.0,0.0
12280,M,M,Private Sector,60,0,0,38.0,3.0
12281,M,C,Private Sector,20,0,0,28.0,2.0
12282,F,O,Public Sector,10,5,1,26.0,1.0
12283,F,U,Unemployed,30,0,0,36.0,1.0
12284,F,C,Unemployed,20,0,5,40.0,1.0
12285,M,O,Public Sector,10,0,1,31.0,2.0
12286,M,C,Unemployed,30,1,1,31.0,0.0
12287,M,M,Private Sector,30,0,5,33.0,2.0
12288,F,O,Public Sector,30,0,3,34.0,1.0
12289,F,U,Public Sector,40,0,1,39.0,2.0
12290,M,M,Private Sector,30,0,0,,
12291,F,M,Unemployed,20,0,0,33.0,2.0
12292,M,C,Private Sector,30,0,5,29.0,2.0
12293,F,C,Public Sector,20,0,4,36.0,1.0
12294,M,C,Self-employed,50,5,0,23.0,3.0
12295,M,U,Public Sector,80,4,0,39.0,1.0
12296,F,U,Unemployed,80,0,4,39.0,2.0
12297,M,J,Self-employed,20,0,1,34.0,0.0
12298,M,J,Private Sector,30,0,0,33.0,3.0
12299,F,U,Private Sector,50,0,0,43.0,2.0
12300,M,U,Self-employed,20,2,0,36.0,1.0
12301,M,U,Private Sector,80,0,0,35.0,2.0
12302,M,U,Public Sector,40,1,0,38.0,0.0
12303,M,J,Public Sector,70,3,5,,
12304,M,M,Private Sector,30,0,2,34.0,1.0
12305,F,C,Self-employed,80,0,0,42.0,3.0
12306,F,U,Unemployed,70,0,0,34.0,1.0
12307,M,C,Self-employed,10,1,1,35.0,2.0
12308,M,U,Public Sector,50,1,5,44.0,1.0
12309,F,U,Public Sector,60,3,0,42.0,2.0
12310,M,C,Public Sector,60,2,0,51.0,2.0
12311,M,U,Public Sector,40,5,1,34.0,2.0
12312,M,U,Private Sector,50,1,4,33.0,3.0
12313,F,U,Self-employed,10,3,0,36.0,2.0
12314,F,M,Public Sector,30,1,4,41.0,2.0
12315,F,U,Private Sector,80,0,0,35.0,1.0
12316,M,C,Public Sector,80,0,4,38.0,1.0
12317,M,C,Private Sector,20,2,1,,
12318,F,C,Unemployed,30,1,0,36.0,1.0
12319,F,U,Self-employed,50,0,0,25.0,2.0
12320,F,U,Private Sector,40,0,0,26.0,2.0
12321,M,M,Private Sector,30,0,4,38.0,1.0
12322,M,U,Private Sector,40,1,4,36.0,0.0
12323,M,J,Private Sector,60,0,1,31.0,3.0
12324,F,O,Private Sector,50,2,0,37.0,1.0
12325,M,U,Private Sector,30,0,0,44.0,2.0
12326,F,U,Private Sector,20,5,4,35.0,3.0
12327,M,U,Private Sector,10,1,4,32.0,2.0
12328,F,C,Unemployed,20,0,2,38.0,1.0
12329,M,U,Unemployed,80,0,0,34.0,1.0
12330,M,C,Public Sector,30,0,0,,
12331,M,U,Private Sector,20,5,4,39.0,2.0
12332,M,U,Private Sector,50,3,1,41.0,2.0
12333,M,U,Public Sector,20,1,0,39.0,2.0
12334,M,U,Public Sector,50,5,0,39.0,3.0
12335,M,U,Public Sector,10,1,0,47.0,1.0
12336,M,U,Private Sector,10,0,0,26.0,2.0
12337,F,C,Private Sector,10,0,1,34.0,1.0
12338,M,M,Public Sector,10,0,1,30.0,2.0
12339,M,U,Public Sector,40,0,2,,
12340,M,U,Private Sector,30,3,2,36.0,1.0
12341,M,U,Private Sector,20,3,1,36.0,4.0
12342,F,M,Private Sector,30,0,1,36.0,2.0
12343,F,U,Private Sector,80,0,4,39.0,1.0
12344,M,U,Self-employed,30,0,1,38.0,3.0
12345,M,M,Public Sector,80,1,0,38.0,2.0
12346,M,J,Public Sector,10,0,5,34.0,1.0
12347,M,U,Private Sector,50,0,1,40.0,1.0
12348,M,U,Self-employed,10,2,2,32.0,2.0
12349,M,U,Self-employed,30,0,4,29.0,1.0
12350,M,U,Public Sector,20,3,4,38.0,1.0
12351,F,U,Public Sector,50,0,2,31.0,0.0
12352,M,M,Self-employed,50,0,1,41.0,3.0
12353,M,C,Public Sector,30,4,0,,
12354,F,C,Public Sector,50,0,0,30.0,0.0
12355,F,U,Private Sector,10,0,1,24.0,3.0
12356,M,O,Private Sector,60,3,5,30.0,1.0
12357,M,U,Unemployed,70,0,5,46.0,2.0
12358,M,J,Public Sector,60,3,0,25.0,1.0
12359,F,C,Public Sector,10,5,5,31.0,2.0
12360,F,C,Private Sector,80,0,0,31.0,4.0
12361,M,U,Unemployed,20,0,0,30.0,0.0
12362,M,J,Unemployed,50,5,1,34.0,0.0
12363,M,U,Unemployed,20,0,0,47.0,0.0
12364,M,J,Private Sector,30,2,0,30.0,2.0
12365,F,C,Self-employed,20,3,4,35.0,3.0
12366,M,M,Public Sector,60,2,0,35.0,1.0
12367,F,C,Public Sector,20,2,1,28.0,4.0
12368,M,U,Public Sector,10,1,1,37.0,2.0
12369,M,U,Public Sector,10,3,5,,
12370,M,M,Self-employed,10,0,0,43.0,3.0
12371,F,C,Unemployed,10,3,0,35.0,3.0
12372,M,C,Private Sector,70,0,0,31.0,3.0
12373,M,O,Public Sector,30,1,0,40.0,3.0
12374,M,J,Unemployed,50,0,1,33.0,3.0
12375,M,O,Unemployed,10,0,0,28.0,1.0
12376,M,O,Unemployed,70,0,0,37.0,2.0
12377,M,C,Self-employed,80,0,2,34.0,2.0
12378,M,U,Private Sector,30,0,5,37.0,2.0
12379,M,M,Private Sector,40,0,3,36.0,3.0
12380,M,O,Public Sector,10,5,0,38.0,2.0
12381,F,C,Unemployed,30,0,4,30.0,1.0
12382,F,J,Private Sector,20,0,0,35.0,2.0
12383,F,O,Unemployed,30,0,1,34.0,1.0
12384,M,U,Private Sector,50,0,0,29.0,0.0
12385,M,J,Public Sector,30,1,5,33.0,0.0
12386,F,U,Private Sector,20,1,1,,
12387,F,U,Public Sector,30,5,1,32.0,3.0
12388,F,O,Public Sector,50,0,1,37.0,4.0
12389,M,M,Private Sector,30,3,1,35.0,2.0
12390,M,C,Private Sector,10,0,1,32.0,1.0
12391,M,C,Public Sector,30,2,2,36.0,3.0
