loan_id,start_date,end_date
189548,2019-07-01,2019-11-01
189542,2016-07-01,2016-08-01
189527,2018-10-01,2019-01-01
189515,2017-01-01,2017-02-01
189491,2018-09-01,2018-12-01
189479,2016-11-01,2017-02-01
189476,2019-03-01,2019-06-01
189464,2019-08-01,2019-11-01
189461,2018-07-01,2018-10-01
189425,2019-03-01,2019-05-01
189407,2017-07-01,2017-11-01
189392,2018-01-01,2018-03-01
189380,2018-10-01,2019-01-01
189374,2016-12-01,2017-01-01
189368,2018-07-01,2018-08-01
189359,2018-01-01,2018-02-01
189356,2016-07-01,2016-11-01
189353,2018-06-01,2018-07-01
189350,2019-06-01,2019-09-01
189344,2018-02-01,2018-03-01
189332,2017-01-01,2017-04-01
189326,2018-12-01,2019-01-01
189308,2018-01-01,2018-03-01
189305,2017-12-01,2018-03-01
189302,2019-01-01,2019-02-01
189296,2017-06-01,2017-07-01
189290,2018-06-01,2018-09-01
189281,2016-07-01,2016-10-01
189272,2016-11-01,2016-12-01
189251,2017-09-01,2018-01-01
189248,2019-04-01,2019-07-01
189212,2017-02-01,2017-06-01
189209,2018-02-01,2018-06-01
189206,2018-03-01,2018-07-01
189203,2017-10-01,2018-02-01
189194,2019-02-01,2019-06-01
189191,2018-09-01,2018-10-01
189185,2018-05-01,2018-07-01
189167,2017-05-01,2017-06-01
189161,2019-08-01,2019-09-01
189158,2018-04-01,2018-08-01
189152,2016-04-01,2016-07-01
189149,2018-11-01,2019-01-01
189140,2018-10-01,2018-11-01
189137,2018-09-01,2018-12-01
189128,2017-09-01,2018-01-01
189122,2019-08-01,2019-12-01
189119,2017-03-01,2017-06-01
189110,2019-03-01,2019-06-01
189101,2018-03-01,2018-05-01
189098,2017-10-01,2017-12-01
189095,2017-07-01,2017-10-01
189089,2018-10-01,2019-02-01
189086,2019-03-01,2019-04-01
189080,2018-05-01,2018-09-01
189071,2018-01-01,2018-02-01
189062,2018-01-01,2018-05-01
189056,2019-04-01,2019-07-01
189044,2017-03-01,2017-04-01
189041,2018-07-01,2018-09-01
189035,2017-12-01,2018-04-01
189032,2018-11-01,2019-03-01
189029,2017-10-01,2017-11-01
189023,2017-08-01,2017-12-01
189017,2017-07-01,2017-08-01
189005,2019-01-01,2019-02-01
188987,2018-02-01,2018-05-01
188957,2018-05-01,2018-08-01
188945,2017-03-01,2017-07-01
188939,2018-06-01,2018-09-01
188933,2018-12-01,2019-04-01
188921,2018-10-01,2019-02-01
188912,2019-04-01,2019-07-01
188909,2017-08-01,2017-12-01
188906,2017-05-01,2017-09-01
188903,2017-05-01,2017-08-01
188897,2017-08-01,2017-09-01
188894,2016-10-01,2017-02-01
188885,2018-02-01,2018-06-01
188855,2018-11-01,2019-02-01
188849,2016-09-01,2016-11-01
188846,2017-08-01,2017-12-01
188837,2019-04-01,2019-07-01
188834,2019-08-01,2019-11-01
188831,2018-03-01,2018-04-01
188822,2016-05-01,2016-08-01
188807,2018-08-01,2018-11-01
188789,2019-06-01,2019-10-01
188774,2017-12-01,2018-03-01
188765,2019-01-01,2019-05-01
188762,2018-01-01,2018-02-01
188726,2018-11-01,2019-02-01
188720,2019-05-01,2019-08-01
188711,2019-04-01,2019-06-01
188708,2016-12-01,2017-03-01
188705,2016-05-01,2016-08-01
188699,2017-04-01,2017-08-01
188693,2019-03-01,2019-07-01
188678,2018-07-01,2018-09-01
188675,2017-02-01,2017-03-01
188672,2017-08-01,2017-10-01
188669,2018-12-01,2019-01-01
188666,2018-05-01,2018-08-01
188663,2017-02-01,2017-03-01
188636,2017-07-01,2017-10-01
188621,2016-11-01,2017-01-01
188618,2016-04-01,2016-07-01
188609,2018-01-01,2018-05-01
188606,2018-08-01,2018-09-01
188597,2019-01-01,2019-04-01
188594,2017-04-01,2017-07-01
188588,2017-10-01,2018-01-01
188582,2017-02-01,2017-05-01
188576,2019-05-01,2019-06-01
188570,2019-01-01,2019-03-01
188549,2018-01-01,2018-05-01
188543,2019-09-01,2020-01-01
188531,2017-02-01,2017-03-01
188519,2017-02-01,2017-04-01
188513,2017-08-01,2017-10-01
188507,2017-04-01,2017-07-01
188483,2018-07-01,2018-09-01
188480,2017-09-01,2017-10-01
188477,2017-12-01,2018-04-01
188474,2017-05-01,2017-07-01
188465,2016-08-01,2016-11-01
188462,2018-09-01,2018-12-01
188453,2018-01-01,2018-02-01
188450,2017-09-01,2017-10-01
188444,2019-04-01,2019-07-01
188441,2017-01-01,2017-02-01
188432,2017-06-01,2017-10-01
188429,2017-07-01,2017-10-01
188426,2017-12-01,2018-02-01
188423,2017-11-01,2018-03-01
188420,2018-04-01,2018-08-01
188411,2016-08-01,2016-11-01
188387,2017-01-01,2017-04-01
188384,2016-11-01,2017-03-01
188381,2017-06-01,2017-08-01
188378,2017-01-01,2017-02-01
188372,2017-02-01,2017-05-01
188366,2017-11-01,2018-02-01
188363,2017-06-01,2017-09-01
188357,2018-04-01,2018-07-01
188351,2017-07-01,2017-08-01
188345,2017-04-01,2017-08-01
188327,2016-07-01,2016-10-01
188321,2019-03-01,2019-04-01
188315,2018-09-01,2018-10-01
188309,2017-11-01,2018-01-01
188294,2018-11-01,2018-12-01
188282,2016-10-01,2017-01-01
188276,2018-08-01,2018-10-01
188252,2016-10-01,2017-01-01
188246,2016-06-01,2016-10-01
188231,2017-03-01,2017-04-01
188228,2016-09-01,2016-10-01
188219,2018-06-01,2018-09-01
188216,2018-02-01,2018-03-01
188210,2018-09-01,2018-12-01
188207,2019-06-01,2019-09-01
188201,2016-09-01,2016-12-01
188198,2019-04-01,2019-06-01
188177,2017-10-01,2018-01-01
188165,2017-01-01,2017-03-01
188147,2017-09-01,2017-12-01
188144,2018-12-01,2019-02-01
188138,2017-11-01,2018-03-01
188135,2017-05-01,2017-09-01
188114,2016-04-01,2016-05-01
188111,2017-01-01,2017-03-01
188102,2019-02-01,2019-05-01
188090,2017-11-01,2018-03-01
188084,2018-01-01,2018-04-01
188078,2017-05-01,2017-09-01
188069,2016-07-01,2016-08-01
188060,2019-09-01,2019-12-01
188057,2017-10-01,2018-01-01
188054,2017-04-01,2017-08-01
188048,2017-09-01,2017-10-01
188039,2018-10-01,2019-01-01
188030,2016-09-01,2016-12-01
188027,2016-12-01,2017-03-01
188000,2017-12-01,2018-03-01
187997,2018-09-01,2018-12-01
187982,2019-06-01,2019-10-01
187976,2017-05-01,2017-06-01
187970,2017-02-01,2017-05-01
187967,2017-04-01,2017-08-01
187946,2018-07-01,2018-09-01
187937,2016-12-01,2017-02-01
187925,2017-12-01,2018-04-01
187922,2017-01-01,2017-02-01
187910,2018-10-01,2018-11-01
187904,2018-09-01,2018-10-01
187892,2017-06-01,2017-07-01
187877,2016-08-01,2016-11-01
187868,2018-10-01,2018-11-01
187856,2017-03-01,2017-06-01
187853,2018-01-01,2018-05-01
187838,2017-09-01,2018-01-01
187829,2016-10-01,2017-02-01
187814,2019-02-01,2019-06-01
187811,2017-06-01,2017-08-01
187808,2019-01-01,2019-04-01
187805,2018-06-01,2018-09-01
187799,2017-10-01,2018-02-01
187796,2016-08-01,2016-11-01
187790,2016-05-01,2016-08-01
187775,2019-01-01,2019-03-01
187766,2019-02-01,2019-06-01
187763,2017-02-01,2017-06-01
187754,2017-01-01,2017-05-01
187751,2019-09-01,2019-10-01
187739,2018-09-01,2019-01-01
187736,2017-01-01,2017-04-01
187733,2016-09-01,2016-12-01
187721,2016-07-01,2016-10-01
187715,2019-06-01,2019-10-01
187712,2019-02-01,2019-05-01
187709,2016-06-01,2016-10-01
187700,2016-11-01,2017-01-01
187694,2018-01-01,2018-05-01
187670,2017-12-01,2018-04-01
187667,2017-01-01,2017-04-01
187658,2018-10-01,2018-12-01
187622,2018-08-01,2018-12-01
187616,2017-12-01,2018-01-01
187613,2016-06-01,2016-09-01
187610,2019-03-01,2019-06-01
187604,2017-12-01,2018-01-01
187589,2018-09-01,2019-01-01
187583,2017-03-01,2017-07-01
187571,2017-12-01,2018-03-01
187568,2018-03-01,2018-07-01
187562,2016-12-01,2017-02-01
187559,2016-07-01,2016-11-01
187556,2017-04-01,2017-06-01
187541,2017-04-01,2017-08-01
187532,2016-04-01,2016-05-01
187526,2017-09-01,2017-10-01
187520,2018-12-01,2019-03-01
187511,2016-11-01,2017-03-01
187505,2019-01-01,2019-04-01
187499,2018-04-01,2018-08-01
187496,2018-06-01,2018-10-01
187490,2018-05-01,2018-08-01
187475,2017-11-01,2017-12-01
187457,2018-06-01,2018-07-01
187424,2017-02-01,2017-04-01
187421,2017-09-01,2017-12-01
187418,2017-10-01,2018-02-01
187412,2019-06-01,2019-09-01
187406,2017-06-01,2017-09-01
187391,2017-01-01,2017-04-01
187388,2016-10-01,2017-02-01
187385,2018-01-01,2018-05-01
187352,2018-12-01,2019-02-01
187349,2017-07-01,2017-11-01
187340,2016-12-01,2017-01-01
187322,2016-11-01,2017-03-01
187319,2017-04-01,2017-08-01
187313,2017-01-01,2017-05-01
187307,2017-02-01,2017-03-01
187301,2017-07-01,2017-08-01
187298,2017-07-01,2017-11-01
187286,2017-02-01,2017-06-01
187283,2017-11-01,2018-02-01
187277,2017-11-01,2017-12-01
187274,2018-03-01,2018-07-01
187271,2017-07-01,2017-11-01
187265,2018-09-01,2018-11-01
187262,2017-10-01,2017-12-01
187259,2016-04-01,2016-07-01
187256,2016-12-01,2017-01-01
187232,2019-02-01,2019-06-01
187226,2018-12-01,2019-04-01
187220,2019-06-01,2019-09-01
187208,2018-04-01,2018-08-01
187205,2017-01-01,2017-03-01
187199,2018-12-01,2019-03-01
187196,2017-02-01,2017-03-01
187169,2017-08-01,2017-12-01
187157,2017-10-01,2018-01-01
187148,2018-03-01,2018-07-01
187139,2016-08-01,2016-12-01
187136,2017-10-01,2017-11-01
187124,2019-10-01,2020-01-01
187109,2017-09-01,2018-01-01
187100,2017-09-01,2017-12-01
187091,2018-08-01,2018-12-01
187079,2018-12-01,2019-01-01
187070,2017-01-01,2017-04-01
187055,2016-10-01,2016-12-01
187049,2017-10-01,2017-11-01
187043,2018-06-01,2018-07-01
187031,2017-09-01,2018-01-01
187025,2016-08-01,2016-10-01
187013,2018-10-01,2019-02-01
187010,2018-10-01,2019-02-01
187007,2018-10-01,2019-01-01
187001,2019-06-01,2019-07-01
186989,2018-09-01,2018-11-01
186986,2017-06-01,2017-09-01
186983,2017-02-01,2017-04-01
186974,2018-08-01,2018-10-01
186962,2018-08-01,2018-11-01
186959,2017-09-01,2017-10-01
186956,2018-09-01,2018-11-01
186953,2017-11-01,2017-12-01
186950,2019-06-01,2019-08-01
186944,2018-02-01,2018-06-01
186932,2016-11-01,2016-12-01
186929,2017-04-01,2017-05-01
186926,2017-06-01,2017-07-01
186923,2017-05-01,2017-08-01
186917,2016-07-01,2016-10-01
186911,2018-08-01,2018-12-01
186908,2017-01-01,2017-05-01
186899,2018-07-01,2018-08-01
186896,2017-05-01,2017-06-01
186884,2016-12-01,2017-04-01
186881,2017-04-01,2017-06-01
186878,2017-12-01,2018-04-01
186866,2018-01-01,2018-04-01
186857,2019-09-01,2019-11-01
186854,2018-12-01,2019-03-01
186836,2019-07-01,2019-08-01
186833,2018-02-01,2018-05-01
186827,2016-12-01,2017-03-01
186818,2017-08-01,2017-09-01
186812,2016-03-01,2016-07-01
186806,2016-10-01,2017-02-01
186797,2018-01-01,2018-04-01
186782,2017-11-01,2018-03-01
186776,2018-03-01,2018-04-01
186770,2017-08-01,2017-09-01
186767,2018-04-01,2018-07-01
186764,2019-01-01,2019-05-01
186761,2017-01-01,2017-05-01
186749,2017-01-01,2017-04-01
186731,2019-05-01,2019-08-01
186728,2018-07-01,2018-10-01
186725,2019-06-01,2019-09-01
186713,2017-05-01,2017-09-01
186710,2018-09-01,2018-11-01
186689,2019-01-01,2019-04-01
186683,2019-04-01,2019-07-01
186680,2018-01-01,2018-04-01
186677,2017-02-01,2017-05-01
186671,2017-06-01,2017-09-01
186668,2018-01-01,2018-05-01
186665,2018-04-01,2018-07-01
186659,2017-03-01,2017-06-01
186641,2018-06-01,2018-07-01
186623,2017-08-01,2017-11-01
186620,2017-09-01,2017-12-01
186617,2018-09-01,2019-01-01
186596,2017-01-01,2017-04-01
186581,2017-09-01,2018-01-01
186578,2017-12-01,2018-02-01
186572,2019-04-01,2019-06-01
186560,2016-07-01,2016-10-01
186551,2019-05-01,2019-09-01
186548,2016-04-01,2016-07-01
186542,2018-02-01,2018-05-01
186536,2019-02-01,2019-06-01
186533,2018-11-01,2019-03-01
186524,2017-12-01,2018-04-01
186521,2017-09-01,2017-11-01
186518,2016-10-01,2017-01-01
186515,2016-07-01,2016-11-01
186509,2017-01-01,2017-04-01
186506,2017-11-01,2018-02-01
186500,2016-09-01,2016-12-01
186497,2016-03-01,2016-07-01
186494,2017-01-01,2017-02-01
186482,2018-10-01,2019-01-01
186479,2018-07-01,2018-10-01
186476,2018-06-01,2018-09-01
186455,2018-01-01,2018-02-01
186446,2018-12-01,2019-02-01
186443,2017-01-01,2017-03-01
186440,2018-04-01,2018-07-01
186428,2016-10-01,2017-02-01
186425,2019-05-01,2019-06-01
186419,2017-04-01,2017-07-01
186413,2016-10-01,2016-12-01
186407,2019-03-01,2019-07-01
186401,2019-06-01,2019-10-01
186392,2016-09-01,2017-01-01
186389,2019-04-01,2019-07-01
186383,2016-04-01,2016-05-01
186380,2019-06-01,2019-10-01
186347,2016-10-01,2016-11-01
186344,2017-11-01,2018-03-01
186332,2019-09-01,2019-11-01
186329,2016-05-01,2016-09-01
186326,2019-03-01,2019-06-01
186314,2016-06-01,2016-07-01
186311,2017-02-01,2017-03-01
186305,2019-06-01,2019-10-01
186296,2018-01-01,2018-05-01
186290,2017-07-01,2017-11-01
186284,2018-03-01,2018-06-01
186278,2016-12-01,2017-01-01
186266,2016-09-01,2017-01-01
186257,2016-10-01,2017-02-01
186254,2018-10-01,2019-02-01
186248,2018-01-01,2018-02-01
186239,2018-06-01,2018-09-01
186233,2017-10-01,2017-11-01
186221,2017-01-01,2017-05-01
186209,2016-07-01,2016-11-01
186206,2017-09-01,2017-10-01
186203,2017-05-01,2017-07-01
186200,2018-12-01,2019-03-01
186194,2018-03-01,2018-05-01
186191,2019-01-01,2019-05-01
186173,2019-05-01,2019-06-01
186167,2018-11-01,2019-03-01
186155,2018-01-01,2018-02-01
186149,2017-04-01,2017-08-01
186146,2017-07-01,2017-10-01
186143,2016-08-01,2016-09-01
186140,2017-03-01,2017-07-01
186137,2018-07-01,2018-09-01
186134,2017-06-01,2017-09-01
186125,2018-02-01,2018-06-01
186122,2018-09-01,2018-12-01
186113,2017-03-01,2017-06-01
186110,2017-09-01,2017-12-01
186092,2017-05-01,2017-09-01
186080,2019-08-01,2019-11-01
186077,2017-02-01,2017-06-01
186065,2019-10-01,2020-02-01
186059,2018-03-01,2018-06-01
186053,2019-09-01,2019-12-01
186038,2018-01-01,2018-04-01
186035,2017-03-01,2017-04-01
186032,2018-03-01,2018-04-01
186023,2018-04-01,2018-07-01
186020,2019-02-01,2019-05-01
186008,2017-10-01,2018-01-01
185990,2016-12-01,2017-03-01
185987,2016-10-01,2016-11-01
185978,2016-08-01,2016-11-01
185975,2017-07-01,2017-08-01
185972,2017-02-01,2017-05-01
185969,2017-12-01,2018-01-01
185963,2018-02-01,2018-06-01
185954,2017-08-01,2017-11-01
185951,2019-07-01,2019-10-01
185933,2019-02-01,2019-06-01
185930,2016-09-01,2017-01-01
185924,2018-12-01,2019-02-01
185915,2018-10-01,2019-01-01
185906,2016-03-01,2016-06-01
185897,2018-11-01,2019-02-01
185894,2017-08-01,2017-12-01
185879,2018-02-01,2018-03-01
185870,2017-08-01,2017-09-01
185867,2017-01-01,2017-04-01
185864,2016-10-01,2016-12-01
185858,2018-01-01,2018-04-01
185852,2018-08-01,2018-10-01
185846,2017-01-01,2017-03-01
185843,2018-06-01,2018-09-01
185840,2018-04-01,2018-05-01
185837,2016-07-01,2016-09-01
185834,2018-03-01,2018-04-01
185828,2018-03-01,2018-04-01
185822,2016-09-01,2016-11-01
185795,2018-03-01,2018-05-01
185786,2017-09-01,2018-01-01
185783,2017-02-01,2017-04-01
185780,2018-07-01,2018-09-01
185768,2016-08-01,2016-12-01
185762,2017-01-01,2017-05-01
185759,2016-07-01,2016-09-01
185750,2017-10-01,2018-01-01
185747,2016-04-01,2016-05-01
185738,2016-03-01,2016-05-01
185720,2018-11-01,2018-12-01
185717,2016-08-01,2016-12-01
185714,2017-08-01,2017-10-01
185702,2018-12-01,2019-03-01
185699,2017-09-01,2018-01-01
185696,2019-06-01,2019-10-01
185693,2016-12-01,2017-03-01
185672,2016-06-01,2016-09-01
185669,2017-11-01,2017-12-01
185657,2016-11-01,2017-03-01
185651,2018-11-01,2019-02-01
185612,2017-10-01,2017-11-01
185603,2017-03-01,2017-07-01
185582,2016-12-01,2017-02-01
185573,2018-06-01,2018-10-01
185561,2018-12-01,2019-04-01
185555,2016-12-01,2017-02-01
185552,2017-07-01,2017-10-01
185546,2017-03-01,2017-05-01
185537,2017-08-01,2017-09-01
185534,2018-09-01,2018-11-01
185531,2019-02-01,2019-05-01
185528,2017-06-01,2017-09-01
185519,2018-09-01,2018-10-01
185513,2016-10-01,2017-02-01
185510,2019-04-01,2019-08-01
185504,2017-05-01,2017-09-01
185495,2018-08-01,2018-12-01
185480,2018-03-01,2018-05-01
185471,2017-02-01,2017-05-01
185468,2017-11-01,2017-12-01
185462,2017-03-01,2017-07-01
185459,2016-08-01,2016-12-01
185441,2018-04-01,2018-07-01
185423,2019-04-01,2019-07-01
185417,2018-01-01,2018-05-01
185408,2019-08-01,2019-11-01
185399,2018-06-01,2018-08-01
185393,2018-12-01,2019-01-01
185390,2018-01-01,2018-05-01
185357,2017-05-01,2017-06-01
185354,2017-01-01,2017-04-01
185333,2018-03-01,2018-07-01
185330,2017-06-01,2017-10-01
185327,2019-03-01,2019-06-01
185315,2017-06-01,2017-10-01
185312,2017-01-01,2017-04-01
185306,2019-06-01,2019-09-01
185300,2017-02-01,2017-05-01
185282,2017-04-01,2017-05-01
185273,2016-10-01,2017-02-01
185258,2018-12-01,2019-03-01
185252,2016-08-01,2016-10-01
185246,2017-10-01,2017-11-01
185231,2017-06-01,2017-10-01
185225,2019-05-01,2019-09-01
185222,2016-10-01,2017-02-01
185216,2017-03-01,2017-07-01
185213,2017-04-01,2017-07-01
185210,2016-12-01,2017-03-01
185192,2018-01-01,2018-04-01
185183,2017-07-01,2017-08-01
185177,2017-08-01,2017-11-01
185162,2016-05-01,2016-07-01
185153,2018-12-01,2019-01-01
185135,2019-06-01,2019-08-01
185129,2016-07-01,2016-09-01
185123,2017-02-01,2017-06-01
185114,2019-05-01,2019-08-01
185102,2017-02-01,2017-04-01
185099,2019-01-01,2019-04-01
185096,2017-02-01,2017-05-01
185081,2017-09-01,2017-10-01
185075,2018-09-01,2019-01-01
185066,2017-03-01,2017-06-01
185060,2016-04-01,2016-05-01
185051,2018-10-01,2019-01-01
185039,2017-06-01,2017-07-01
185033,2018-03-01,2018-07-01
185030,2019-04-01,2019-05-01
185024,2017-11-01,2018-02-01
185003,2018-02-01,2018-05-01
184997,2017-07-01,2017-11-01
184991,2017-08-01,2017-09-01
184988,2016-10-01,2017-01-01
184985,2017-12-01,2018-01-01
184973,2018-11-01,2019-02-01
184964,2016-10-01,2017-01-01
184958,2019-07-01,2019-11-01
184952,2019-05-01,2019-08-01
184949,2016-09-01,2016-12-01
184931,2018-06-01,2018-09-01
184925,2016-08-01,2016-10-01
184916,2018-01-01,2018-05-01
184901,2017-08-01,2017-10-01
184895,2018-02-01,2018-05-01
184892,2017-01-01,2017-02-01
184883,2019-01-01,2019-03-01
184880,2018-05-01,2018-08-01
184874,2018-01-01,2018-04-01
184871,2016-12-01,2017-02-01
184868,2017-06-01,2017-09-01
184862,2016-09-01,2017-01-01
184859,2019-03-01,2019-04-01
184856,2019-04-01,2019-07-01
184832,2018-03-01,2018-05-01
184820,2017-02-01,2017-03-01
184814,2018-09-01,2018-10-01
184784,2019-02-01,2019-04-01
184781,2017-02-01,2017-05-01
184775,2016-11-01,2016-12-01
184769,2017-07-01,2017-10-01
184763,2018-06-01,2018-10-01
184760,2019-06-01,2019-10-01
184742,2017-05-01,2017-07-01
184739,2019-04-01,2019-08-01
184733,2019-05-01,2019-09-01
184730,2016-07-01,2016-11-01
184718,2018-03-01,2018-05-01
184712,2018-02-01,2018-03-01
184709,2018-05-01,2018-08-01
184706,2018-02-01,2018-06-01
184703,2017-01-01,2017-04-01
184700,2017-12-01,2018-03-01
184694,2017-01-01,2017-05-01
184685,2017-12-01,2018-02-01
184676,2016-05-01,2016-07-01
184670,2017-08-01,2017-11-01
184664,2018-12-01,2019-03-01
184661,2017-04-01,2017-08-01
184649,2018-02-01,2018-03-01
184646,2018-05-01,2018-09-01
184628,2019-08-01,2019-10-01
184625,2017-08-01,2017-09-01
184619,2018-08-01,2018-10-01
184610,2018-08-01,2018-09-01
184598,2017-09-01,2017-12-01
184592,2018-11-01,2019-03-01
184589,2017-10-01,2017-12-01
184583,2018-09-01,2018-12-01
184577,2016-04-01,2016-05-01
184574,2017-12-01,2018-02-01
184571,2017-07-01,2017-08-01
184562,2018-06-01,2018-07-01
184553,2019-03-01,2019-07-01
184541,2018-09-01,2018-10-01
184538,2018-03-01,2018-04-01
184535,2016-11-01,2017-01-01
184532,2018-01-01,2018-05-01
184526,2017-12-01,2018-04-01
184523,2018-02-01,2018-04-01
184505,2016-10-01,2016-12-01
184502,2018-03-01,2018-04-01
184484,2018-04-01,2018-08-01
184475,2017-03-01,2017-04-01
184463,2016-11-01,2017-03-01
184451,2017-05-01,2017-08-01
184448,2018-11-01,2019-02-01
184442,2016-10-01,2017-01-01
184439,2016-11-01,2017-03-01
184421,2018-04-01,2018-07-01
184418,2016-10-01,2017-02-01
184403,2016-09-01,2016-12-01
184394,2016-08-01,2016-09-01
184391,2016-03-01,2016-06-01
184373,2019-01-01,2019-05-01
184370,2018-03-01,2018-06-01
184367,2018-08-01,2018-09-01
184361,2018-05-01,2018-07-01
184358,2017-06-01,2017-09-01
184343,2019-02-01,2019-05-01
184340,2017-06-01,2017-10-01
184325,2019-04-01,2019-07-01
184313,2017-12-01,2018-01-01
184292,2018-04-01,2018-06-01
184289,2018-07-01,2018-10-01
184286,2018-11-01,2019-02-01
184268,2019-01-01,2019-03-01
184265,2017-10-01,2017-11-01
184256,2018-02-01,2018-03-01
184253,2017-07-01,2017-09-01
184250,2017-01-01,2017-04-01
184247,2018-04-01,2018-05-01
184241,2017-07-01,2017-10-01
184232,2018-10-01,2018-11-01
184214,2016-06-01,2016-10-01
184211,2019-04-01,2019-06-01
184208,2019-04-01,2019-08-01
184202,2018-01-01,2018-02-01
184199,2017-12-01,2018-04-01
184184,2016-11-01,2017-01-01
184181,2016-10-01,2016-12-01
184175,2016-08-01,2016-09-01
184172,2018-06-01,2018-08-01
184169,2017-03-01,2017-04-01
184163,2016-11-01,2017-02-01
184154,2017-05-01,2017-06-01
184148,2017-05-01,2017-09-01
184118,2019-01-01,2019-02-01
184112,2016-10-01,2017-01-01
184106,2019-07-01,2019-09-01
184100,2017-02-01,2017-03-01
184097,2018-05-01,2018-09-01
184088,2019-07-01,2019-08-01
184082,2016-08-01,2016-12-01
184073,2016-05-01,2016-09-01
184064,2019-07-01,2019-10-01
184055,2017-06-01,2017-09-01
184040,2017-02-01,2017-06-01
184034,2017-10-01,2018-01-01
184028,2019-06-01,2019-10-01
184004,2019-05-01,2019-08-01
183998,2018-03-01,2018-06-01
183986,2017-12-01,2018-03-01
183980,2016-08-01,2016-12-01
183971,2017-03-01,2017-06-01
183962,2018-04-01,2018-07-01
183959,2017-07-01,2017-11-01
183947,2019-03-01,2019-06-01
183938,2017-08-01,2017-11-01
183920,2016-05-01,2016-08-01
183908,2016-12-01,2017-03-01
183896,2017-04-01,2017-05-01
183890,2018-05-01,2018-08-01
183863,2018-11-01,2019-03-01
183857,2016-09-01,2016-10-01
183845,2017-03-01,2017-05-01
183839,2019-08-01,2019-12-01
183833,2018-12-01,2019-02-01
183809,2017-06-01,2017-09-01
183806,2016-12-01,2017-03-01
183800,2017-02-01,2017-03-01
183794,2016-03-01,2016-05-01
183791,2019-07-01,2019-09-01
183785,2017-04-01,2017-07-01
183782,2017-01-01,2017-02-01
183773,2018-02-01,2018-06-01
183767,2019-10-01,2019-12-01
183752,2016-07-01,2016-10-01
183743,2018-07-01,2018-10-01
183737,2017-08-01,2017-10-01
183725,2018-12-01,2019-02-01
183722,2017-01-01,2017-03-01
183719,2017-01-01,2017-05-01
183716,2017-01-01,2017-04-01
183713,2016-12-01,2017-03-01
