cust_id,gender,religion,employment,postal_code,birth_date,joined_ING_date,number_client_calls_to_ING,number_client_calls_from_ING
5400,M,C,Private Sector,60,1982-01-01,2014-06-01,5,0
5401,F,M,Public Sector,10,1974-07-01,2013-10-01,0,0
5402,M,M,Self-employed,30,1975-06-01,2013-12-01,0,0
5403,M,U,Private Sector,80,1981-03-01,2014-02-01,0,0
5404,F,U,Public Sector,70,1986-04-01,2015-09-01,4,0
5405,M,C,Unemployed,10,1980-02-01,2013-10-01,0,0
5406,M,C,Private Sector,20,1991-02-01,2015-12-01,0,2
5407,F,O,Public Sector,50,1983-07-01,2015-02-01,0,7
5408,M,U,Private Sector,30,1991-10-01,2015-04-01,0,1
5409,M,C,Private Sector,70,1980-09-01,2014-09-01,0,0
5410,F,C,Public Sector,20,1978-07-01,2016-06-01,2,7
5411,M,U,Self-employed,10,1989-03-01,2013-07-01,0,0
5412,M,U,Private Sector,20,1981-12-01,2015-05-01,2,6
5413,M,J,Unemployed,10,1982-10-01,2015-05-01,0,0
5414,F,U,Public Sector,60,1981-03-01,2014-09-01,0,1
5415,M,J,Unemployed,30,1985-07-01,2013-06-01,2,0
5416,F,U,Public Sector,30,1981-03-01,2014-05-01,0,3
5417,F,O,Self-employed,30,1992-05-01,2015-04-01,1,4
5418,F,C,Private Sector,70,1981-05-01,2014-05-01,2,0
5419,M,U,Private Sector,40,1978-05-01,2015-05-01,0,0
5420,F,C,Private Sector,10,1991-05-01,2016-07-01,0,0
5421,F,M,Private Sector,80,1977-12-01,2016-03-01,3,6
5422,M,M,Private Sector,20,1980-11-01,2015-06-01,0,0
5423,F,C,Unemployed,10,1971-09-01,2015-05-01,2,1
5424,F,U,Private Sector,60,1985-03-01,2014-07-01,0,0
5425,F,M,Unemployed,60,1986-03-01,2016-06-01,0,0
5426,F,U,Private Sector,50,1978-02-01,2016-07-01,0,2
5427,M,U,Self-employed,30,1971-11-01,2014-04-01,1,0
5428,F,U,Private Sector,50,1991-11-01,2016-08-01,0,0
5429,F,C,Private Sector,30,1978-07-01,2014-11-01,3,4
5430,M,U,Private Sector,50,1991-12-01,2016-11-01,0,2
5431,F,M,Private Sector,30,1988-06-01,2015-06-01,1,1
5432,M,U,Private Sector,30,1978-12-01,2013-07-01,0,1
5433,M,U,Public Sector,30,1984-05-01,2016-05-01,0,0
5434,F,U,Self-employed,80,1971-06-01,2015-12-01,0,0
5435,M,C,Private Sector,20,1988-07-01,2017-03-01,0,0
5436,F,J,Private Sector,30,1977-01-01,2012-07-01,2,0
5437,F,U,Public Sector,30,1986-10-01,2014-02-01,5,1
5438,F,C,Private Sector,30,1980-12-01,2016-05-01,0,2
5439,F,U,Private Sector,70,1984-04-01,2012-11-01,3,0
5440,M,C,Public Sector,10,1978-09-01,2015-07-01,0,1
5441,M,U,Public Sector,20,1978-09-01,2017-06-01,4,4
5442,M,M,Public Sector,10,1982-04-01,2013-04-01,1,0
5443,M,U,Private Sector,20,1983-01-01,2016-01-01,0,0
5444,F,U,Private Sector,50,1978-11-01,2016-12-01,1,2
5445,M,U,Private Sector,20,1968-02-01,2013-02-01,0,0
5446,M,C,Private Sector,30,1981-04-01,2012-07-01,0,1
5447,M,C,Self-employed,10,1973-10-01,2015-03-01,1,4
5448,M,U,Public Sector,30,1983-06-01,2014-08-01,0,7
5449,F,C,Private Sector,20,1983-02-01,2013-03-01,2,1
5450,M,U,Unemployed,60,1983-08-01,2015-07-01,0,0
5451,M,U,Self-employed,20,1985-02-01,2012-06-01,1,4
5452,M,U,Unemployed,30,1984-05-01,2014-11-01,2,0
5453,M,J,Private Sector,80,1990-04-01,2015-05-01,1,2
5454,M,C,Public Sector,40,1993-03-01,2015-06-01,3,2
5455,F,U,Private Sector,10,1984-06-01,2016-07-01,4,0
5456,M,C,Public Sector,10,1985-01-01,2014-12-01,0,0
5457,M,U,Self-employed,10,1975-01-01,2012-08-01,0,0
5458,M,U,Public Sector,30,1980-04-01,2016-12-01,0,5
5459,M,U,Private Sector,40,1973-10-01,2015-01-01,0,4
5460,M,J,Public Sector,50,1988-02-01,2015-07-01,3,1
5461,M,J,Self-employed,20,1985-06-01,2015-01-01,0,0
5462,M,U,Public Sector,70,1991-06-01,2013-07-01,0,7
5463,M,M,Private Sector,20,1993-03-01,2013-09-01,3,0
5464,M,C,Unemployed,80,1975-08-01,2014-08-01,0,0
5465,M,U,Unemployed,80,1977-10-01,2016-01-01,5,0
5466,F,U,Private Sector,10,1996-02-01,2016-03-01,0,1
5467,M,M,Private Sector,20,1988-10-01,2012-10-01,0,2
5468,M,C,Public Sector,40,1981-07-01,2014-07-01,3,7
5469,M,U,Public Sector,70,1973-07-01,2017-02-01,1,0
5470,M,C,Unemployed,50,1987-08-01,2017-10-01,2,0
5471,F,J,Unemployed,40,1977-01-01,2016-02-01,0,0
5472,M,C,Public Sector,60,1986-04-01,2017-08-01,4,1
5473,F,C,Unemployed,80,1969-12-01,2014-06-01,2,0
5474,M,U,Private Sector,20,1986-01-01,2016-08-01,0,0
5475,M,M,Private Sector,10,1985-01-01,2013-09-01,0,0
5476,M,C,Public Sector,50,1986-01-01,2012-12-01,0,0
5477,F,U,Private Sector,20,1985-12-01,2014-02-01,0,1
5478,F,C,Unemployed,40,1975-11-01,2014-04-01,1,2
5479,M,U,Public Sector,10,1978-06-01,2014-06-01,0,1
5480,M,U,Self-employed,10,1991-12-01,2014-12-01,5,4
5481,M,J,Self-employed,70,1987-07-01,2015-02-01,1,0
5482,M,U,Public Sector,30,1984-08-01,2015-07-01,0,6
5483,F,C,Private Sector,50,1976-03-01,2016-08-01,0,2
5484,M,J,Private Sector,10,1984-11-01,2013-09-01,1,6
5485,M,J,Public Sector,30,1985-02-01,2016-12-01,0,0
5486,F,C,Self-employed,10,1988-04-01,2013-11-01,0,7
5487,M,C,Private Sector,10,1981-12-01,2014-12-01,5,2
5488,F,J,Self-employed,10,1983-04-01,2016-03-01,0,0
5489,F,U,Private Sector,30,1984-01-01,2015-01-01,5,1
5490,M,U,Self-employed,80,1977-04-01,2013-11-01,1,0
5491,M,C,Unemployed,10,1982-11-01,2017-08-01,0,0
5492,F,C,Self-employed,50,1988-09-01,2013-09-01,5,6
5493,M,J,Unemployed,60,1985-11-01,2013-04-01,0,0
5494,M,C,Public Sector,30,1978-07-01,2015-03-01,4,0
5495,M,U,Private Sector,10,1976-04-01,2014-01-01,0,1
5496,M,U,Public Sector,10,1985-03-01,2014-12-01,1,0
5497,F,O,Self-employed,50,1984-04-01,2015-02-01,0,7
5498,F,U,Unemployed,30,1968-10-01,2014-03-01,3,1
5499,M,M,Unemployed,10,1980-05-01,2016-04-01,1,0
5500,M,C,Public Sector,30,1979-01-01,2015-06-01,0,2
5501,M,J,Public Sector,20,1973-08-01,2017-01-01,4,0
5502,M,J,Private Sector,50,1988-02-01,2015-05-01,2,4
5503,M,U,Private Sector,50,1983-08-01,2014-10-01,1,0
5504,M,U,Public Sector,10,1983-05-01,2013-06-01,1,0
5505,M,C,Public Sector,40,1982-02-01,2016-05-01,1,0
5506,M,C,Public Sector,60,1989-02-01,2017-02-01,5,1
5507,M,J,Public Sector,40,1984-06-01,2013-05-01,3,0
5508,F,C,Private Sector,60,1988-10-01,2015-05-01,4,0
5509,M,M,Private Sector,20,1976-05-01,2013-06-01,2,7
5510,M,C,Public Sector,50,1981-04-01,2014-01-01,0,0
5511,M,C,Public Sector,20,1981-04-01,2013-11-01,2,0
5512,M,U,Public Sector,10,1983-01-01,2012-09-01,0,1
5513,M,U,Private Sector,20,1991-03-01,2014-03-01,3,4
5514,M,C,Private Sector,20,1981-11-01,2016-08-01,5,2
5515,M,C,Public Sector,20,1988-01-01,2017-03-01,3,1
5516,M,C,Unemployed,10,1984-10-01,2013-11-01,3,2
5517,M,J,Public Sector,20,1988-01-01,2013-10-01,0,0
5518,M,U,Unemployed,30,1986-01-01,2014-06-01,0,1
5519,M,C,Unemployed,70,1985-03-01,2014-10-01,1,3
5520,M,C,Private Sector,60,1993-03-01,2016-10-01,1,0
5521,M,C,Self-employed,70,1992-08-01,2015-02-01,0,6
5522,M,O,Private Sector,30,1984-05-01,2017-03-01,4,3
5523,F,O,Self-employed,10,1983-06-01,2015-06-01,0,0
5524,M,C,Self-employed,20,1974-06-01,2013-01-01,3,3
5525,F,U,Private Sector,30,1984-03-01,2013-09-01,1,0
5526,M,O,Self-employed,50,1985-09-01,2016-06-01,0,0
5527,M,C,Public Sector,60,1986-05-01,2014-10-01,1,3
5528,M,O,Public Sector,50,1982-06-01,2016-04-01,0,0
5529,F,C,Private Sector,80,1977-05-01,2016-05-01,0,0
5530,M,M,Self-employed,60,1983-07-01,2013-08-01,3,7
5531,M,C,Unemployed,10,1972-10-01,2016-06-01,0,0
5532,M,O,Self-employed,10,1986-06-01,2014-01-01,0,0
5533,F,U,Unemployed,80,1981-03-01,2017-07-01,5,0
5534,M,O,Public Sector,40,1980-09-01,2017-12-01,3,0
5535,M,O,Private Sector,20,1985-10-01,2017-04-01,0,0
5536,M,C,Public Sector,30,1972-07-01,2017-04-01,1,0
5537,F,M,Unemployed,50,1975-01-01,2014-08-01,0,0
5538,M,C,Self-employed,30,1987-02-01,2013-03-01,1,3
5539,F,U,Private Sector,30,1965-09-01,2017-01-01,0,0
5540,M,O,Private Sector,40,1985-03-01,2012-10-01,0,0
5541,M,U,Private Sector,20,1976-07-01,2016-08-01,4,0
5542,M,U,Private Sector,60,1976-02-01,2014-02-01,0,4
5543,M,U,Private Sector,50,1983-03-01,2015-07-01,3,0
5544,M,U,Private Sector,10,1983-08-01,2016-11-01,3,0
5545,M,C,Private Sector,50,1988-02-01,2015-11-01,0,7
5546,M,C,Public Sector,30,1982-09-01,2014-08-01,5,3
5547,F,C,Private Sector,40,1964-02-01,2016-01-01,0,1
5548,M,C,Unemployed,20,1990-04-01,2017-02-01,5,0
5549,M,U,Self-employed,20,1971-01-01,2013-06-01,5,1
5550,F,O,Unemployed,40,1975-12-01,2014-05-01,0,0
5551,M,U,Self-employed,10,1987-10-01,2015-09-01,1,0
5552,F,O,Self-employed,10,1979-04-01,2012-11-01,0,1
5553,M,C,Private Sector,80,1989-07-01,2017-05-01,0,0
5554,M,U,Self-employed,30,1979-08-01,2013-12-01,2,0
5555,M,C,Private Sector,30,1982-07-01,2016-01-01,0,1
5556,M,U,Private Sector,50,1980-11-01,2017-02-01,3,0
5557,F,U,Unemployed,60,1986-11-01,2015-07-01,3,1
5558,M,U,Unemployed,30,1986-07-01,2016-01-01,5,1
5559,F,C,Public Sector,20,1987-09-01,2015-10-01,1,0
5560,F,C,Unemployed,20,1979-02-01,2013-05-01,0,4
5561,M,U,Self-employed,40,1981-12-01,2016-07-01,0,1
5562,M,M,Public Sector,50,1977-09-01,2013-01-01,4,0
5563,M,U,Public Sector,10,1989-12-01,2013-06-01,2,1
5564,M,M,Private Sector,40,1977-08-01,2016-01-01,0,2
5565,F,O,Self-employed,10,1966-04-01,2013-08-01,0,0
5566,M,C,Private Sector,50,1976-10-01,2015-10-01,1,1
5567,M,C,Public Sector,10,1987-07-01,2016-11-01,5,7
5568,M,U,Private Sector,30,1985-11-01,2014-05-01,3,0
5569,F,U,Public Sector,30,1975-02-01,2012-05-01,5,4
5570,M,M,Private Sector,50,1985-12-01,2016-12-01,2,1
5571,M,U,Private Sector,70,1965-02-01,2014-06-01,2,0
5572,M,C,Private Sector,30,1988-11-01,2014-10-01,0,0
5573,F,U,Public Sector,20,1984-01-01,2015-02-01,0,0
5574,M,U,Private Sector,40,1983-10-01,2013-02-01,1,0
5575,M,O,Private Sector,50,1973-11-01,2015-10-01,5,0
5576,F,M,Unemployed,80,1991-12-01,2015-04-01,0,0
5577,M,U,Public Sector,40,1985-11-01,2015-05-01,0,0
5578,F,C,Private Sector,40,1974-05-01,2014-02-01,0,1
5579,F,J,Public Sector,20,1989-08-01,2012-12-01,0,0
5580,M,U,Public Sector,60,1992-05-01,2013-10-01,0,0
5581,M,O,Public Sector,10,1974-03-01,2015-03-01,0,3
5582,F,C,Private Sector,30,1974-12-01,2016-03-01,2,0
5583,M,U,Private Sector,50,1974-01-01,2015-08-01,0,0
5584,M,U,Unemployed,70,1989-03-01,2015-09-01,2,6
5585,M,U,Unemployed,20,1973-10-01,2014-09-01,1,4
5586,M,C,Public Sector,10,1994-05-01,2017-09-01,5,1
5587,M,U,Private Sector,40,1981-01-01,2015-03-01,0,0
5588,M,U,Private Sector,50,1975-09-01,2013-03-01,0,1
5589,M,U,Private Sector,40,1968-01-01,2013-02-01,2,0
5590,M,O,Self-employed,60,1977-05-01,2013-10-01,3,1
5591,F,O,Private Sector,20,1976-02-01,2014-04-01,0,7
5592,F,U,Private Sector,50,1990-07-01,2014-02-01,0,5
5593,M,O,Private Sector,60,1976-08-01,2013-11-01,2,0
5594,M,O,Public Sector,10,1982-10-01,2016-01-01,0,2
5595,M,C,Private Sector,50,1987-09-01,2015-03-01,0,7
5596,M,M,Public Sector,80,1984-03-01,2015-12-01,0,0
5597,M,M,Public Sector,40,1992-05-01,2014-11-01,0,2
5598,M,C,Unemployed,20,1976-02-01,2013-01-01,0,7
5599,M,C,Public Sector,30,1985-06-01,2013-02-01,0,0
5600,F,U,Public Sector,30,1987-01-01,2014-12-01,2,1
5601,M,U,Private Sector,60,1992-01-01,2016-01-01,0,7
5602,M,U,Private Sector,10,1988-05-01,2016-01-01,1,0
5603,M,O,Private Sector,30,1985-09-01,2017-10-01,1,0
5604,F,O,Self-employed,10,1980-03-01,2013-04-01,0,0
5605,M,O,Private Sector,30,1985-01-01,2016-08-01,4,0
5606,M,U,Private Sector,50,1985-05-01,2013-01-01,3,0
5607,M,O,Public Sector,20,1979-01-01,2017-06-01,2,2
5608,F,C,Public Sector,10,1975-01-01,2013-12-01,5,1
5609,F,U,Private Sector,20,1984-07-01,2017-11-01,0,1
5610,M,C,Private Sector,50,1972-06-01,2014-06-01,4,1
5611,M,U,Public Sector,50,1977-07-01,2014-05-01,0,0
5612,M,C,Unemployed,70,1980-07-01,2016-09-01,0,1
5613,M,U,Private Sector,30,1973-10-01,2017-01-01,0,0
5614,M,J,Unemployed,70,1985-09-01,2017-07-01,0,0
5615,M,C,Private Sector,70,1986-08-01,2015-05-01,0,2
5616,M,M,Private Sector,20,1982-04-01,2016-06-01,2,0
5617,M,O,Private Sector,10,1994-09-01,2017-06-01,5,6
5618,F,U,Self-employed,10,1984-12-01,2017-03-01,5,2
5619,M,O,Unemployed,50,1980-02-01,2015-04-01,1,0
5620,M,U,Unemployed,10,1982-09-01,2014-01-01,5,1
5621,M,O,Public Sector,40,1990-07-01,2016-08-01,0,0
5622,F,O,Unemployed,20,1985-08-01,2013-06-01,0,6
5623,M,U,Public Sector,40,1983-08-01,2013-06-01,1,1
5624,M,C,Private Sector,20,1983-08-01,2017-01-01,4,1
5625,F,J,Public Sector,40,1977-11-01,2014-09-01,5,4
5626,F,O,Public Sector,20,1988-09-01,2014-08-01,0,0
5627,F,C,Public Sector,10,1984-01-01,2014-10-01,0,7
5628,M,O,Unemployed,80,1989-06-01,2014-08-01,5,0
5629,F,C,Unemployed,30,1982-01-01,2016-11-01,0,1
5630,M,J,Self-employed,30,1983-09-01,2012-09-01,0,0
5631,M,U,Public Sector,40,1973-10-01,2017-02-01,1,0
5632,F,U,Unemployed,60,1981-10-01,2016-12-01,0,2
5633,F,C,Unemployed,30,1986-06-01,2015-10-01,1,0
5634,F,U,Private Sector,40,1983-05-01,2014-10-01,0,6
5635,M,C,Private Sector,30,1988-08-01,2017-07-01,2,2
5636,M,C,Public Sector,70,1982-04-01,2015-12-01,3,0
5637,F,U,Public Sector,10,1972-09-01,2014-12-01,0,6
5638,M,U,Public Sector,20,1985-03-01,2013-05-01,0,0
5639,M,C,Public Sector,30,1974-07-01,2015-10-01,0,0
5640,M,O,Private Sector,20,1978-02-01,2013-07-01,0,0
5641,M,U,Self-employed,30,1984-05-01,2016-04-01,5,0
5642,M,U,Private Sector,20,1985-03-01,2017-02-01,4,0
5643,M,C,Private Sector,30,1979-11-01,2017-04-01,0,1
5644,F,U,Public Sector,20,1983-05-01,2015-10-01,2,0
5645,M,O,Public Sector,10,1978-05-01,2014-07-01,1,0
5646,F,J,Private Sector,40,1983-01-01,2013-06-01,2,0
5647,M,U,Public Sector,10,1986-05-01,2017-04-01,3,0
5648,F,U,Public Sector,80,1984-06-01,2014-07-01,1,0
5649,F,J,Unemployed,30,1990-10-01,2015-07-01,2,1
5650,M,M,Private Sector,70,1983-11-01,2016-08-01,2,0
5651,M,U,Self-employed,40,1987-03-01,2012-04-01,0,6
5652,M,C,Unemployed,30,1980-01-01,2016-01-01,2,4
5653,M,J,Private Sector,60,1984-02-01,2017-02-01,5,0
5654,M,C,Self-employed,20,1979-04-01,2014-06-01,0,7
5655,F,U,Self-employed,40,1986-01-01,2014-05-01,0,1
5656,M,U,Private Sector,60,1984-12-01,2017-05-01,5,0
5657,F,U,Public Sector,50,1985-04-01,2013-12-01,4,1
5658,F,J,Public Sector,20,1982-12-01,2017-03-01,0,0
5659,F,U,Public Sector,60,1983-07-01,2016-03-01,4,0
5660,M,O,Public Sector,40,1985-03-01,2014-03-01,0,6
5661,M,J,Unemployed,40,1975-09-01,2017-04-01,0,0
5662,M,U,Unemployed,10,1991-12-01,2015-12-01,3,0
5663,F,M,Public Sector,10,1978-11-01,2013-06-01,0,0
5664,M,U,Unemployed,40,1986-10-01,2016-11-01,2,7
5665,F,U,Private Sector,30,1977-10-01,2016-08-01,0,1
5666,F,U,Private Sector,40,1985-10-01,2017-04-01,0,1
5667,M,U,Public Sector,10,1975-10-01,2013-10-01,0,1
5668,M,C,Private Sector,50,1986-08-01,2013-09-01,0,0
5669,M,C,Private Sector,30,1985-08-01,2015-05-01,4,0
5670,M,U,Private Sector,50,1980-07-01,2016-07-01,3,0
5671,M,J,Self-employed,50,1994-08-01,2016-03-01,2,6
5672,F,J,Private Sector,20,1987-05-01,2014-02-01,3,0
5673,M,C,Public Sector,30,1987-03-01,2016-08-01,0,4
5674,M,C,Unemployed,10,1981-03-01,2017-09-01,0,0
5675,M,M,Self-employed,50,1988-10-01,2014-09-01,2,0
5676,M,C,Self-employed,60,1978-01-01,2012-09-01,0,0
5677,F,C,Private Sector,30,1972-04-01,2013-04-01,0,0
5678,M,M,Private Sector,50,1982-08-01,2015-07-01,1,0
5679,M,U,Unemployed,20,1982-03-01,2015-10-01,2,0
5680,M,U,Unemployed,80,1991-06-01,2014-12-01,0,4
5681,F,O,Unemployed,70,1991-12-01,2017-09-01,2,1
5682,M,O,Private Sector,80,1977-04-01,2015-05-01,0,0
5683,M,U,Public Sector,30,1974-05-01,2013-03-01,0,0
5684,F,O,Unemployed,70,1992-08-01,2013-07-01,0,1
5685,M,U,Unemployed,20,1981-07-01,2014-07-01,0,7
5686,M,C,Private Sector,60,1985-08-01,2014-03-01,0,2
5687,F,C,Public Sector,30,1983-08-01,2017-01-01,1,0
5688,M,U,Public Sector,20,1971-07-01,2017-03-01,0,4
5689,F,U,Private Sector,40,1990-06-01,2016-07-01,0,1
5690,M,J,Public Sector,30,1964-05-01,2015-10-01,5,0
5691,M,U,Private Sector,30,1984-10-01,2014-07-01,1,2
5692,M,C,Private Sector,30,1983-09-01,2015-02-01,0,1
5693,M,C,Private Sector,60,1981-11-01,2014-09-01,5,0
5694,M,M,Private Sector,50,1977-12-01,2015-09-01,2,6
5695,M,U,Unemployed,10,1970-08-01,2015-07-01,0,1
5696,M,U,Public Sector,10,1985-10-01,2016-01-01,0,0
5697,M,J,Public Sector,80,1980-11-01,2012-10-01,0,0
5698,F,U,Public Sector,50,1968-09-01,2015-08-01,0,7
5699,M,C,Unemployed,40,1984-06-01,2016-08-01,5,0
5700,M,J,Private Sector,30,1981-01-01,2015-05-01,1,0
5701,M,U,Public Sector,30,1968-07-01,2016-01-01,5,7
5702,F,C,Private Sector,10,1985-10-01,2017-04-01,2,0
5703,M,C,Public Sector,10,1974-09-01,2016-01-01,0,0
5704,M,U,Public Sector,30,1981-09-01,2016-10-01,0,0
5705,F,U,Private Sector,20,1993-01-01,2015-04-01,0,2
5706,M,U,Unemployed,50,1972-06-01,2014-09-01,2,0
5707,F,U,Private Sector,40,1989-04-01,2014-10-01,1,0
5708,M,U,Public Sector,80,1987-08-01,2014-09-01,4,6
5709,F,U,Private Sector,10,1983-06-01,2015-01-01,0,0
5710,M,O,Public Sector,30,1991-12-01,2016-09-01,1,5
5711,M,J,Private Sector,80,1984-12-01,2013-10-01,5,0
5712,M,O,Public Sector,40,1973-07-01,2012-09-01,0,1
5713,F,U,Unemployed,70,1977-06-01,2014-06-01,1,0
5714,M,U,Public Sector,20,1978-10-01,2015-11-01,0,6
5715,M,J,Self-employed,30,1987-05-01,2014-05-01,0,0
5716,M,J,Self-employed,20,1985-10-01,2017-12-01,1,1
5717,F,U,Private Sector,20,1986-07-01,2014-01-01,0,1
5718,M,C,Unemployed,10,1985-12-01,2016-06-01,5,0
5719,F,C,Public Sector,20,1992-01-01,2013-12-01,2,2
5720,M,U,Private Sector,40,1987-09-01,2014-07-01,3,7
5721,M,C,Public Sector,30,1980-12-01,2013-12-01,0,0
5722,M,U,Self-employed,30,1983-12-01,2015-05-01,0,7
5723,M,O,Unemployed,10,1982-05-01,2013-11-01,0,1
5724,M,J,Private Sector,10,1988-06-01,2014-07-01,2,0
5725,F,U,Private Sector,30,1982-03-01,2013-10-01,1,0
5726,M,C,Self-employed,40,1986-07-01,2016-01-01,5,2
5727,F,O,Private Sector,30,1979-12-01,2016-01-01,3,4
5728,F,U,Private Sector,10,1984-03-01,2017-04-01,3,1
5729,M,U,Unemployed,20,1983-03-01,2013-01-01,0,7
5730,M,C,Private Sector,40,1983-02-01,2014-07-01,0,1
5731,M,O,Public Sector,60,1981-09-01,2013-07-01,2,7
5732,F,M,Unemployed,30,1985-11-01,2014-01-01,0,3
5733,F,C,Unemployed,10,1983-09-01,2014-08-01,0,1
5734,M,M,Private Sector,10,1981-05-01,2016-09-01,0,7
5735,M,C,Private Sector,50,1987-02-01,2013-09-01,0,0
5736,F,J,Unemployed,20,1970-07-01,2014-04-01,3,0
5737,M,U,Unemployed,10,1975-07-01,2014-08-01,0,1
5738,M,J,Unemployed,50,1973-03-01,2015-03-01,2,1
5739,M,C,Private Sector,80,1974-03-01,2014-03-01,5,1
5740,F,O,Unemployed,10,1969-12-01,2016-02-01,3,1
5741,M,C,Private Sector,60,1983-10-01,2015-09-01,0,1
5742,M,U,Private Sector,10,1982-04-01,2015-02-01,0,7
5743,M,U,Private Sector,50,1982-04-01,2012-11-01,1,4
5744,M,C,Unemployed,60,1984-03-01,2016-10-01,5,0
5745,M,U,Public Sector,50,1984-04-01,2017-01-01,0,7
5746,M,U,Public Sector,30,1984-03-01,2015-12-01,1,2
5747,M,M,Unemployed,50,1988-09-01,2016-05-01,0,0
5748,F,U,Private Sector,70,1976-11-01,2014-03-01,0,0
5749,F,U,Public Sector,30,1988-01-01,2014-12-01,5,0
5750,M,U,Public Sector,20,1982-09-01,2017-06-01,1,6
5751,M,J,Unemployed,30,1990-08-01,2014-08-01,0,6
5752,M,U,Public Sector,10,1987-10-01,2013-11-01,0,0
5753,F,U,Public Sector,80,1977-10-01,2015-12-01,1,0
5754,M,C,Unemployed,30,1981-02-01,2015-04-01,0,6
5755,M,U,Private Sector,30,1983-05-01,2013-12-01,4,1
5756,M,O,Public Sector,10,1986-05-01,2016-01-01,2,2
5757,F,C,Public Sector,50,1981-10-01,2014-04-01,0,6
5758,F,C,Unemployed,50,1984-03-01,2012-10-01,1,0
5759,F,U,Private Sector,30,1983-12-01,2015-01-01,0,3
5760,M,M,Private Sector,10,1985-09-01,2015-03-01,5,1
5761,M,U,Private Sector,10,1987-10-01,2016-02-01,1,4
5762,M,C,Private Sector,30,1981-05-01,2012-04-01,0,4
5763,F,C,Private Sector,50,1981-02-01,2012-01-01,5,0
5764,F,C,Unemployed,20,1976-01-01,2017-03-01,4,1
5765,F,U,Public Sector,60,1984-12-01,2015-03-01,0,0
5766,F,U,Private Sector,80,1983-06-01,2014-12-01,3,0
5767,M,C,Unemployed,40,1975-06-01,2015-02-01,3,0
5768,M,M,Private Sector,20,1979-09-01,2016-03-01,2,1
5769,M,C,Private Sector,30,1988-01-01,2013-07-01,2,0
5770,M,U,Self-employed,30,1980-11-01,2014-04-01,1,1
5771,M,U,Private Sector,20,1979-10-01,2014-06-01,0,0
5772,F,C,Private Sector,50,1991-07-01,2014-02-01,1,2
5773,F,C,Private Sector,10,1985-04-01,2012-04-01,4,0
5774,M,O,Private Sector,20,1973-03-01,2015-09-01,2,1
5775,M,U,Public Sector,10,1973-09-01,2016-06-01,2,3
5776,M,U,Public Sector,30,1980-03-01,2013-08-01,3,1
5777,M,J,Private Sector,40,1974-05-01,2016-11-01,0,0
5778,F,C,Public Sector,40,1982-05-01,2015-03-01,0,4
5779,M,U,Public Sector,10,1989-02-01,2014-06-01,3,0
5780,F,M,Self-employed,70,1988-02-01,2016-01-01,4,0
5781,M,M,Public Sector,20,1978-12-01,2015-11-01,3,0
5782,M,O,Public Sector,40,1977-11-01,2018-05-01,1,0
5783,F,O,Self-employed,20,1997-08-01,2015-05-01,3,0
5784,F,U,Unemployed,20,1975-07-01,2013-07-01,5,1
5785,M,C,Public Sector,30,1985-08-01,2014-11-01,2,0
5786,F,O,Public Sector,10,1988-05-01,2015-07-01,1,4
5787,M,C,Private Sector,30,1991-01-01,2014-12-01,0,1
5788,F,J,Private Sector,30,1989-08-01,2015-11-01,0,0
5789,M,U,Private Sector,20,1978-01-01,2014-01-01,1,0
5790,M,O,Unemployed,30,1987-09-01,2014-04-01,3,1
5791,M,U,Private Sector,10,1983-11-01,2018-02-01,1,0
5792,M,M,Private Sector,10,1983-08-01,2016-11-01,1,0
5793,F,M,Self-employed,10,1974-10-01,2016-12-01,3,1
5794,M,M,Public Sector,40,1983-03-01,2015-11-01,0,0
5795,M,U,Private Sector,30,1987-01-01,2015-09-01,1,0
5796,F,U,Public Sector,30,1986-01-01,2015-10-01,3,0
5797,M,O,Public Sector,80,1981-11-01,2015-11-01,0,0
5798,M,U,Unemployed,60,1975-05-01,2013-05-01,0,0
5799,M,U,Public Sector,20,1976-05-01,2016-01-01,0,0
5800,M,O,Unemployed,50,1968-08-01,2016-07-01,1,1
5801,M,U,Public Sector,30,1980-11-01,2016-09-01,0,2
5802,F,U,Public Sector,40,1984-02-01,2015-09-01,3,0
5803,F,M,Public Sector,30,1974-11-01,2015-01-01,0,1
5804,M,J,Public Sector,20,1985-11-01,2016-04-01,1,0
5805,F,C,Private Sector,30,1985-08-01,2014-10-01,0,1
5806,M,C,Unemployed,30,1982-06-01,2015-06-01,5,0
5807,M,M,Unemployed,60,1997-04-01,2014-07-01,0,0
5808,M,J,Public Sector,30,1988-12-01,2016-01-01,5,0
5809,F,U,Private Sector,70,1985-01-01,2014-12-01,0,1
5810,M,U,Public Sector,60,1969-10-01,2017-03-01,1,0
5811,M,J,Private Sector,80,1979-12-01,2013-06-01,5,0
5812,F,M,Public Sector,50,1986-11-01,2015-09-01,1,0
5813,F,O,Unemployed,60,1982-04-01,2017-02-01,3,6
5814,M,M,Unemployed,40,1977-06-01,2015-04-01,3,0
5815,M,U,Private Sector,40,1980-12-01,2015-03-01,3,0
5816,M,U,Private Sector,30,1987-02-01,2014-02-01,0,4
5817,F,U,Unemployed,70,1989-01-01,2012-02-01,0,1
5818,F,J,Public Sector,30,1968-04-01,2013-04-01,0,4
5819,F,C,Public Sector,70,1986-09-01,2016-09-01,1,4
5820,M,M,Private Sector,30,1977-01-01,2014-07-01,3,2
5821,M,C,Unemployed,30,1979-05-01,2015-10-01,0,0
